order_id,customer_id,order_date
58653,199,2025-04-18
58654,444,2025-01-19
58655,940,2025-12-11
58656,758,2025-01-31
58657,415,2025-03-21
58658,969,2025-06-17
58659,14,2025-05-11
58660,960,2025-01-15
58661,353,2025-05-01
58662,821,2025-10-12
58663,948,2025-04-02
58664,602,2025-11-13
58665,611,2025-05-12
58666,750,2025-01-05
58667,240,2025-02-09
58668,179,2025-10-23
58669,344,2025-05-29
58670,480,2025-12-25
58671,743,2025-10-15
58672,258,2025-01-12
58673,565,2025-04-25
58674,4,2025-09-22
58675,31,2025-01-24
58676,967,2025-12-31
58677,851,2025-03-02
58678,864,2025-10-18
58679,329,2025-11-03
58680,514,2025-07-04
58681,675,2025-10-21
58682,255,2025-11-19
58683,745,2025-09-26
58684,693,2025-09-16
58685,408,2025-05-22
58686,435,2025-04-17
58687,308,2025-11-13
58688,804,2025-03-23
58689,987,2025-06-01
58690,1000,2025-07-07
58691,772,2025-05-23
58692,350,2025-05-17
58693,782,2025-08-07
58694,245,2025-05-01
58695,897,2025-12-27
58696,268,2025-03-06
58697,403,2025-05-22
58698,94,2025-11-05
58699,82,2025-06-23
58700,395,2025-09-15
58701,551,2025-08-25
58702,18,2025-05-01
58703,847,2025-09-29
58704,115,2025-03-28
58705,999,2025-10-01
58706,272,2025-02-16
58707,379,2025-09-11
58708,160,2025-02-11
58709,825,2025-11-14
58710,733,2025-08-17
58711,79,2025-01-15
58712,106,2025-02-09
58713,610,2025-03-10
58714,866,2025-12-17
58715,110,2025-08-04
58716,222,2025-04-12
58717,546,2025-04-12
58718,109,2025-01-10
58719,305,2025-03-16
58720,11,2025-11-09
58721,500,2025-08-07
58722,716,2025-05-15
58723,412,2025-01-08
58724,257,2025-05-06
58725,425,2025-05-20
58726,510,2025-02-13
58727,166,2025-08-10
58728,112,2025-08-30
58729,182,2025-12-31
58730,986,2025-05-11
58731,723,2025-04-11
58732,126,2025-10-28
58733,302,2025-05-08
58734,412,2025-08-19
58735,182,2025-09-27
58736,852,2025-11-18
58737,941,2025-04-27
58738,245,2025-08-16
58739,17,2025-02-17
58740,267,2025-10-12
58741,583,2025-01-17
58742,809,2025-09-12
58743,340,2025-03-18
58744,274,2025-06-18
58745,249,2025-01-28
58746,3,2025-09-09
58747,15,2025-06-25
58748,428,2025-08-31
58749,618,2025-05-07
58750,13,2025-01-03
58751,201,2025-08-01
58752,910,2025-09-13
58753,991,2025-08-31
58754,642,2025-04-06
58755,522,2025-09-19
58756,584,2025-07-17
58757,371,2025-03-18
58758,202,2025-02-10
58759,376,2025-04-29
58760,700,2025-01-09
58761,663,2025-09-19
58762,678,2025-01-06
58763,609,2025-01-18
58764,61,2025-02-27
58765,627,2025-04-30
58766,881,2025-01-08
58767,649,2025-08-18
58768,580,2025-02-18
58769,224,2025-10-21
58770,793,2025-07-24
58771,452,2025-01-31
58772,263,2025-05-27
58773,490,2025-02-21
58774,123,2025-12-24
58775,927,2025-08-05
58776,703,2025-10-23
58777,327,2025-05-17
58778,794,2025-02-23
58779,55,2025-03-27
58780,387,2025-06-02
58781,652,2025-10-09
58782,24,2025-06-07
58783,709,2025-12-05
58784,819,2025-05-13
58785,595,2025-03-27
58786,207,2025-06-30
58787,750,2025-02-10
58788,340,2025-09-02
58789,736,2025-02-06
58790,629,2025-08-22
58791,94,2025-05-20
58792,100,2025-05-11
58793,16,2025-08-11
58794,72,2025-09-15
58795,300,2025-12-06
58796,26,2025-04-16
58797,939,2025-10-24
58798,917,2025-11-01
58799,173,2025-12-30
58800,312,2025-12-18
58801,743,2025-10-16
58802,661,2025-04-18
58803,582,2025-09-11
58804,990,2025-10-14
58805,630,2025-04-17
58806,670,2025-10-24
58807,503,2025-09-14
58808,526,2025-06-29
58809,292,2025-11-11
58810,521,2025-02-02
58811,919,2025-09-07
58812,377,2025-10-14
58813,134,2025-01-15
58814,600,2025-05-29
58815,786,2025-07-08
58816,959,2025-03-17
58817,543,2025-11-17
58818,789,2025-08-17
58819,251,2025-04-11
58820,425,2025-06-09
58821,420,2025-02-10
58822,333,2025-02-01
58823,717,2025-09-30
58824,884,2025-12-26
58825,327,2025-04-12
58826,136,2025-03-31
58827,826,2025-09-07
58828,850,2025-07-06
58829,935,2025-02-20
58830,256,2025-09-01
58831,720,2025-03-18
58832,716,2025-02-12
58833,791,2025-06-19
58834,807,2025-09-27
58835,953,2025-07-10
58836,477,2025-08-25
58837,76,2025-03-28
58838,193,2025-06-30
58839,887,2025-09-18
58840,845,2025-07-12
58841,12,2025-03-29
58842,368,2025-12-15
58843,246,2025-01-25
58844,321,2025-11-29
58845,639,2025-09-22
58846,511,2025-02-10
58847,481,2025-04-04
58848,436,2025-05-15
58849,642,2025-12-16
58850,684,2025-07-08
58851,44,2025-04-05
58852,138,2025-12-02
58853,342,2025-02-13
58854,436,2025-10-26
58855,997,2025-10-31
58856,892,2025-05-22
58857,649,2025-01-16
58858,37,2025-11-20
58859,101,2025-12-20
58860,458,2025-05-19
58861,588,2025-03-09
58862,661,2025-04-09
58863,142,2025-02-19
58864,888,2025-08-11
58865,494,2025-07-09
58866,594,2025-05-10
58867,40,2025-08-26
58868,825,2025-08-16
58869,544,2025-01-05
58870,223,2025-05-30
58871,319,2025-11-12
58872,353,2025-10-18
58873,28,2025-11-09
58874,943,2025-12-15
58875,803,2025-01-23
58876,886,2025-04-09
58877,354,2025-06-17
58878,558,2025-07-06
58879,459,2025-10-14
58880,476,2025-09-22
58881,589,2025-09-15
58882,452,2025-02-27
58883,774,2025-09-05
58884,59,2025-10-18
58885,193,2025-10-02
58886,893,2025-08-01
58887,883,2025-02-02
58888,819,2025-02-24
58889,369,2025-09-29
58890,457,2025-11-13
58891,26,2025-10-29
58892,280,2025-06-05
58893,727,2025-08-03
58894,343,2025-03-06
58895,481,2025-08-05
58896,124,2025-03-13
58897,497,2025-10-18
58898,722,2025-10-14
58899,573,2025-01-19
58900,557,2025-12-08
58901,915,2025-10-18
58902,235,2025-05-19
58903,300,2025-06-14
58904,624,2025-01-29
58905,481,2025-12-08
58906,980,2025-02-06
58907,60,2025-12-03
58908,123,2025-08-27
58909,342,2025-12-02
58910,459,2025-05-16
58911,891,2025-11-23
58912,495,2025-06-05
58913,438,2025-05-08
58914,167,2025-05-04
58915,435,2025-12-14
58916,532,2025-06-19
58917,584,2025-06-24
58918,606,2025-08-23
58919,430,2025-07-22
58920,158,2025-07-17
58921,153,2025-05-19
58922,155,2025-03-01
58923,619,2025-12-30
58924,857,2025-06-29
58925,884,2025-12-21
58926,312,2025-06-18
58927,80,2025-08-07
58928,631,2025-07-19
58929,39,2025-12-19
58930,627,2025-02-10
58931,384,2025-07-08
58932,840,2025-02-26
58933,626,2025-11-13
58934,740,2025-07-13
58935,406,2025-12-03
58936,841,2025-04-11
58937,526,2025-03-01
58938,626,2025-08-18
58939,361,2025-02-23
58940,450,2025-05-17
58941,841,2025-04-25
58942,394,2025-03-22
58943,22,2025-02-17
58944,380,2025-08-28
58945,392,2025-10-04
58946,419,2025-05-24
58947,71,2025-04-13
58948,130,2025-02-27
58949,325,2025-09-05
58950,424,2025-10-23
58951,30,2025-07-20
58952,390,2025-06-07
58953,321,2025-08-25
58954,35,2025-12-01
58955,251,2025-12-28
58956,276,2025-03-12
58957,144,2025-06-24
58958,752,2025-11-16
58959,73,2025-08-19
58960,578,2025-10-25
58961,666,2025-12-30
58962,807,2025-02-07
58963,546,2025-08-12
58964,543,2025-07-14
58965,761,2025-04-14
58966,855,2025-08-27
58967,211,2025-02-07
58968,797,2025-06-30
58969,463,2025-06-01
58970,99,2025-05-23
58971,613,2025-08-13
58972,978,2025-12-11
58973,141,2025-12-12
58974,15,2025-09-13
58975,917,2025-05-01
58976,597,2025-12-19
58977,220,2025-12-31
58978,793,2025-11-05
58979,394,2025-11-15
58980,332,2025-10-26
58981,290,2025-10-05
58982,599,2025-09-22
58983,135,2025-08-22
58984,363,2025-08-24
58985,306,2025-05-23
58986,61,2025-11-20
58987,764,2025-08-20
58988,9,2025-08-12
58989,960,2025-09-28
58990,95,2025-01-28
58991,359,2025-12-02
58992,99,2025-08-01
58993,367,2025-12-11
58994,611,2025-02-07
58995,88,2025-03-27
58996,526,2025-12-13
58997,772,2025-09-10
58998,456,2025-08-25
58999,113,2025-05-28
59000,692,2025-07-22
59001,187,2025-07-19
59002,17,2025-03-14
59003,437,2025-07-26
59004,271,2025-07-08
59005,29,2025-04-25
59006,778,2025-05-06
59007,600,2025-10-08
59008,910,2025-09-04
59009,481,2025-06-21
59010,439,2025-08-09
59011,843,2025-03-30
59012,82,2025-07-02
59013,362,2025-07-25
59014,799,2025-04-03
59015,293,2025-03-03
59016,886,2025-07-11
59017,285,2025-12-10
59018,414,2025-06-18
59019,898,2025-11-26
59020,244,2025-11-07
59021,969,2025-09-29
59022,44,2025-11-23
59023,266,2025-05-31
59024,592,2025-10-05
59025,595,2025-02-22
59026,910,2025-04-27
59027,960,2025-07-26
59028,678,2025-01-14
59029,660,2025-10-07
59030,318,2025-12-04
59031,806,2025-02-08
59032,643,2025-12-29
59033,25,2025-02-02
59034,833,2025-02-16
59035,360,2025-10-06
59036,476,2025-09-08
59037,487,2025-12-08
59038,820,2025-06-05
59039,268,2025-07-28
59040,392,2025-02-24
59041,40,2025-09-10
59042,349,2025-12-31
59043,89,2025-08-06
59044,583,2025-12-07
59045,894,2025-05-24
59046,465,2025-12-25
59047,913,2025-07-15
59048,978,2025-02-22
59049,54,2025-05-13
59050,517,2025-06-29
59051,529,2025-01-25
59052,386,2025-11-23
59053,831,2025-03-29
59054,395,2025-09-04
59055,56,2025-12-02
59056,548,2025-06-08
59057,202,2025-08-11
59058,355,2025-07-08
59059,502,2025-10-06
59060,723,2025-01-15
59061,279,2025-05-12
59062,381,2025-08-12
59063,68,2025-02-03
59064,385,2025-11-10
59065,581,2025-08-19
59066,617,2025-01-02
59067,294,2025-01-05
59068,61,2025-02-28
59069,578,2025-08-31
59070,656,2025-07-09
59071,86,2025-06-26
59072,505,2025-07-24
59073,96,2025-06-30
59074,454,2025-05-06
59075,641,2025-01-03
59076,720,2025-01-11
59077,714,2025-09-09
59078,759,2025-09-29
59079,242,2025-03-29
59080,847,2025-03-30
59081,350,2025-05-29
59082,375,2025-08-24
59083,788,2025-08-05
59084,328,2025-07-24
59085,75,2025-01-14
59086,715,2025-06-07
59087,663,2025-10-02
59088,582,2025-08-04
59089,144,2025-10-22
59090,632,2025-09-11
59091,199,2025-11-25
59092,556,2025-07-28
59093,508,2025-07-27
59094,773,2025-07-23
59095,977,2025-04-07
59096,191,2025-06-09
59097,115,2025-03-03
59098,556,2025-06-06
59099,952,2025-02-24
59100,159,2025-06-29
59101,488,2025-12-15
59102,408,2025-06-15
59103,319,2025-09-27
59104,664,2025-06-10
59105,296,2025-11-27
59106,494,2025-03-18
59107,846,2025-11-01
59108,380,2025-09-22
59109,22,2025-11-21
59110,885,2025-02-18
59111,275,2025-11-23
59112,773,2025-11-28
59113,763,2025-04-19
59114,527,2025-08-17
59115,88,2025-08-03
59116,951,2025-01-18
59117,681,2025-07-11
59118,425,2025-08-29
59119,854,2025-03-16
59120,789,2025-05-12
59121,761,2025-08-02
59122,168,2025-12-06
59123,633,2025-01-23
59124,286,2025-12-08
59125,79,2025-10-25
59126,339,2025-11-05
59127,105,2025-01-18
59128,106,2025-07-27
59129,728,2025-05-15
59130,502,2025-12-02
59131,398,2025-09-28
59132,193,2025-08-26
59133,771,2025-01-11
59134,635,2025-11-16
59135,586,2025-06-28
59136,191,2025-02-28
59137,124,2025-11-16
59138,124,2025-11-27
59139,26,2025-07-01
59140,970,2025-08-30
59141,368,2025-08-11
59142,659,2025-04-21
59143,983,2025-10-01
59144,937,2025-12-31
59145,321,2025-12-07
59146,490,2025-09-08
59147,464,2025-05-12
59148,34,2025-11-28
59149,769,2025-12-05
59150,575,2025-01-03
59151,372,2025-05-04
59152,559,2025-07-21
59153,736,2025-07-30
59154,15,2025-09-18
59155,647,2025-07-07
59156,862,2025-01-06
59157,727,2025-03-02
59158,620,2025-10-06
59159,91,2025-09-11
59160,745,2025-08-26
59161,751,2025-06-10
59162,494,2025-04-11
59163,583,2025-04-23
59164,619,2025-09-09
59165,122,2025-07-04
59166,258,2025-02-17
59167,793,2025-05-26
59168,974,2025-10-28
59169,271,2025-08-07
59170,401,2025-11-13
59171,916,2025-07-05
59172,163,2025-06-27
59173,262,2025-12-13
59174,56,2025-07-05
59175,235,2025-02-19
59176,637,2025-05-27
59177,349,2025-08-25
59178,984,2025-05-07
59179,892,2025-05-30
59180,896,2025-11-15
59181,727,2025-06-08
59182,703,2025-04-22
59183,510,2025-02-09
59184,991,2025-05-28
59185,96,2025-10-07
59186,723,2025-04-20
59187,141,2025-06-21
59188,340,2025-08-28
59189,256,2025-12-05
59190,602,2025-10-25
59191,788,2025-04-15
59192,80,2025-03-01
59193,602,2025-09-02
59194,222,2025-04-03
59195,77,2025-05-24
59196,418,2025-02-07
59197,582,2025-10-10
59198,202,2025-02-28
59199,390,2025-05-19
59200,954,2025-05-29
59201,347,2025-01-16
59202,996,2025-10-11
59203,835,2025-08-14
59204,371,2025-07-17
59205,577,2025-03-06
59206,710,2025-01-20
59207,465,2025-01-21
59208,408,2025-08-17
59209,330,2025-09-30
59210,140,2025-10-18
59211,25,2025-10-20
59212,337,2025-05-24
59213,796,2025-01-01
59214,234,2025-03-31
59215,180,2025-10-15
59216,329,2025-10-06
59217,599,2025-07-05
59218,216,2025-01-09
59219,221,2025-10-11
59220,113,2025-10-25
59221,333,2025-03-24
59222,218,2025-10-21
59223,832,2025-08-22
59224,906,2025-11-21
59225,371,2025-08-17
59226,86,2025-02-02
59227,88,2025-08-25
59228,325,2025-02-09
59229,464,2025-04-05
59230,529,2025-11-15
59231,305,2025-12-20
59232,355,2025-06-23
59233,284,2025-04-17
59234,518,2025-05-24
59235,697,2025-03-30
59236,44,2025-07-29
59237,479,2025-06-03
59238,649,2025-01-22
59239,673,2025-08-11
59240,564,2025-08-23
59241,526,2025-09-01
59242,681,2025-12-11
59243,379,2025-09-14
59244,568,2025-09-04
59245,320,2025-03-19
59246,438,2025-06-19
59247,125,2025-06-08
59248,351,2025-12-17
59249,143,2025-06-23
59250,227,2025-09-09
59251,420,2025-07-17
59252,501,2025-01-21
59253,942,2025-12-08
59254,27,2025-09-02
59255,899,2025-03-26
59256,329,2025-01-22
59257,725,2025-12-08
59258,678,2025-04-23
59259,971,2025-01-07
59260,109,2025-08-13
59261,968,2025-01-06
59262,63,2025-03-20
59263,878,2025-11-23
59264,653,2025-01-14
59265,482,2025-10-02
59266,398,2025-08-14
59267,94,2025-04-22
59268,802,2025-04-15
59269,728,2025-06-23
59270,938,2025-07-14
59271,731,2025-11-21
59272,958,2025-04-06
59273,887,2025-08-04
59274,426,2025-09-08
59275,704,2025-01-05
59276,265,2025-11-23
59277,796,2025-12-29
59278,609,2025-02-01
59279,441,2025-04-06
59280,629,2025-10-15
59281,278,2025-10-23
59282,623,2025-02-26
59283,475,2025-12-01
59284,322,2025-05-01
59285,976,2025-04-18
59286,64,2025-05-11
59287,758,2025-09-03
59288,211,2025-03-17
59289,223,2025-07-18
59290,155,2025-01-28
59291,103,2025-02-23
59292,124,2025-10-08
59293,833,2025-05-21
59294,927,2025-10-17
59295,585,2025-09-27
59296,14,2025-12-30
59297,865,2025-02-20
59298,602,2025-12-08
59299,521,2025-11-22
59300,948,2025-06-08
59301,410,2025-02-19
59302,361,2025-02-18
59303,780,2025-07-06
59304,528,2025-01-04
59305,717,2025-02-04
59306,696,2025-07-14
59307,840,2025-07-25
59308,318,2025-11-11
59309,73,2025-12-22
59310,478,2025-04-08
59311,648,2025-05-01
59312,818,2025-03-14
59313,268,2025-03-23
59314,746,2025-06-10
59315,833,2025-12-29
59316,809,2025-11-23
59317,809,2025-11-30
59318,988,2025-06-14
59319,662,2025-08-28
59320,371,2025-09-21
59321,437,2025-03-30
59322,748,2025-06-18
59323,237,2025-07-20
59324,603,2025-05-17
59325,573,2025-06-22
59326,667,2025-06-10
59327,422,2025-01-23
59328,740,2025-10-08
59329,72,2025-11-25
59330,750,2025-10-03
59331,812,2025-12-07
59332,886,2025-06-07
59333,923,2025-01-21
59334,350,2025-04-08
59335,47,2025-11-08
59336,654,2025-02-20
59337,91,2025-07-19
59338,281,2025-01-01
59339,703,2025-04-29
59340,595,2025-02-11
59341,607,2025-02-11
59342,752,2025-03-02
59343,165,2025-07-16
59344,792,2025-09-09
59345,587,2025-04-16
59346,421,2025-10-26
59347,464,2025-05-24
59348,509,2025-09-26
59349,551,2025-07-13
59350,334,2025-09-21
59351,224,2025-12-24
59352,170,2025-12-29
59353,341,2025-08-03
59354,261,2025-12-18
59355,517,2025-09-14
59356,913,2025-04-09
59357,109,2025-12-08
59358,309,2025-02-22
59359,50,2025-06-20
59360,975,2025-02-25
59361,701,2025-10-14
59362,242,2025-11-23
59363,415,2025-10-26
59364,724,2025-02-07
59365,958,2025-04-09
59366,574,2025-05-05
59367,271,2025-02-12
59368,697,2025-07-13
59369,686,2025-01-13
59370,644,2025-08-12
59371,46,2025-07-29
59372,707,2025-08-06
59373,20,2025-11-30
59374,906,2025-10-15
59375,882,2025-04-05
59376,564,2025-07-28
59377,647,2025-10-20
59378,68,2025-11-07
59379,875,2025-08-23
59380,271,2025-01-31
59381,263,2025-06-08
59382,709,2025-11-10
59383,939,2025-01-27
59384,495,2025-08-04
59385,508,2025-07-17
59386,549,2025-03-23
59387,292,2025-05-06
59388,597,2025-12-23
59389,961,2025-08-06
59390,383,2025-12-10
59391,774,2025-06-22
59392,774,2025-11-05
59393,851,2025-08-15
59394,724,2025-11-29
59395,922,2025-04-30
59396,715,2025-05-20
59397,977,2025-01-15
59398,716,2025-03-25
59399,837,2025-02-20
59400,891,2025-03-08
59401,984,2025-04-23
59402,596,2025-11-15
59403,711,2025-05-19
59404,968,2025-10-29
59405,381,2025-10-25
59406,120,2025-12-25
59407,885,2025-07-05
59408,632,2025-11-06
59409,429,2025-06-03
59410,717,2025-08-19
59411,33,2025-10-23
59412,478,2025-02-21
59413,266,2025-01-21
59414,289,2025-03-02
59415,970,2025-09-21
59416,551,2025-06-22
59417,141,2025-04-13
59418,365,2025-10-08
59419,243,2025-01-06
59420,910,2025-03-05
59421,292,2025-06-21
59422,357,2025-12-01
59423,335,2025-10-01
59424,176,2025-09-07
59425,781,2025-09-17
59426,577,2025-04-24
59427,437,2025-06-13
59428,396,2025-11-20
59429,667,2025-09-24
59430,96,2025-08-07
59431,932,2025-01-31
59432,565,2025-09-25
59433,228,2025-05-14
59434,538,2025-05-21
59435,853,2025-09-03
59436,174,2025-05-24
59437,524,2025-07-29
59438,598,2025-01-05
59439,811,2025-03-09
59440,568,2025-07-16
59441,737,2025-12-16
59442,774,2025-10-05
59443,892,2025-06-02
59444,362,2025-12-20
59445,704,2025-04-11
59446,249,2025-11-22
59447,845,2025-05-28
59448,952,2025-02-01
59449,295,2025-01-01
59450,562,2025-12-24
59451,823,2025-08-23
59452,28,2025-02-24
59453,706,2025-12-29
59454,821,2025-01-16
59455,872,2025-05-03
59456,197,2025-10-01
59457,758,2025-01-20
59458,787,2025-11-27
59459,3,2025-09-05
59460,706,2025-12-13
59461,627,2025-11-02
59462,969,2025-10-29
59463,44,2025-03-25
59464,966,2025-03-16
59465,572,2025-03-30
59466,275,2025-02-26
59467,388,2025-08-31
59468,767,2025-01-22
59469,997,2025-06-06
59470,317,2025-08-01
59471,984,2025-07-16
59472,630,2025-06-27
59473,193,2025-03-23
59474,598,2025-02-09
59475,802,2025-12-27
59476,55,2025-06-19
59477,79,2025-08-06
59478,6,2025-07-27
59479,571,2025-05-15
59480,58,2025-09-21
59481,933,2025-05-18
59482,128,2025-06-01
59483,72,2025-10-21
59484,258,2025-04-27
59485,764,2025-09-13
59486,907,2025-08-31
59487,252,2025-01-12
59488,519,2025-09-07
59489,774,2025-10-20
59490,797,2025-04-09
59491,153,2025-11-30
59492,839,2025-01-08
59493,868,2025-03-07
59494,735,2025-12-12
59495,528,2025-11-09
59496,392,2025-10-03
59497,890,2025-08-09
59498,864,2025-03-15
59499,519,2025-06-28
59500,743,2025-07-26
59501,400,2025-02-02
59502,744,2025-08-06
59503,90,2025-02-02
59504,902,2025-02-15
59505,516,2025-03-04
59506,599,2025-03-11
59507,190,2025-01-30
59508,529,2025-12-16
59509,4,2025-10-20
59510,891,2025-07-05
59511,749,2025-05-15
59512,455,2025-03-11
59513,836,2025-12-13
59514,812,2025-10-19
59515,120,2025-10-02
59516,54,2025-06-21
59517,254,2025-01-11
59518,2,2025-08-22
59519,574,2025-06-27
59520,529,2025-04-19
59521,538,2025-04-26
59522,74,2025-01-22
59523,919,2025-11-15
59524,977,2025-03-02
59525,591,2025-10-24
59526,6,2025-12-22
59527,396,2025-01-17
59528,719,2025-08-16
59529,749,2025-01-25
59530,244,2025-10-31
59531,823,2025-07-05
59532,968,2025-01-08
59533,509,2025-10-09
59534,382,2025-10-07
59535,527,2025-12-04
59536,28,2025-06-27
59537,524,2025-12-07
59538,27,2025-08-31
59539,35,2025-07-11
59540,554,2025-05-11
59541,511,2025-04-17
59542,987,2025-08-15
59543,508,2025-09-27
59544,980,2025-01-14
59545,808,2025-05-31
59546,338,2025-01-17
59547,927,2025-05-25
59548,483,2025-10-19
59549,595,2025-09-10
59550,101,2025-02-15
59551,213,2025-09-19
59552,523,2025-01-06
59553,272,2025-01-05
59554,600,2025-11-30
59555,80,2025-01-12
59556,252,2025-04-07
59557,666,2025-02-18
59558,613,2025-08-01
59559,984,2025-07-10
59560,900,2025-11-03
59561,811,2025-12-27
59562,1,2025-09-30
59563,603,2025-06-20
59564,229,2025-01-18
59565,267,2025-12-03
59566,210,2025-07-24
59567,456,2025-03-21
59568,124,2025-07-17
59569,532,2025-05-24
59570,167,2025-05-08
59571,501,2025-06-15
59572,626,2025-10-03
59573,180,2025-03-01
59574,103,2025-12-18
59575,807,2025-01-23
59576,739,2025-02-23
59577,262,2025-09-04
59578,888,2025-02-23
59579,222,2025-10-11
59580,927,2025-09-26
59581,114,2025-06-06
59582,661,2025-06-15
59583,20,2025-12-31
59584,198,2025-10-18
59585,405,2025-08-19
59586,86,2025-02-21
59587,457,2025-08-04
59588,233,2025-01-15
59589,99,2025-04-02
59590,962,2025-09-12
59591,982,2025-05-29
59592,963,2025-12-30
59593,155,2025-12-09
59594,382,2025-02-04
59595,328,2025-11-19
59596,326,2025-11-12
59597,417,2025-02-08
59598,511,2025-05-21
59599,486,2025-12-13
59600,292,2025-01-07
59601,980,2025-01-22
59602,980,2025-07-06
59603,332,2025-12-14
59604,222,2025-04-12
59605,533,2025-10-10
59606,370,2025-09-11
59607,988,2025-02-23
59608,430,2025-04-16
59609,40,2025-08-16
59610,126,2025-06-25
59611,75,2025-03-28
59612,383,2025-03-15
59613,317,2025-07-23
59614,857,2025-10-30
59615,891,2025-05-31
59616,141,2025-12-04
59617,945,2025-09-01
59618,585,2025-05-28
59619,307,2025-09-16
59620,407,2025-06-13
59621,442,2025-10-04
59622,171,2025-12-25
59623,868,2025-10-15
59624,13,2025-02-21
59625,70,2025-01-27
59626,274,2025-10-23
59627,144,2025-11-06
59628,62,2025-07-27
59629,384,2025-03-31
59630,377,2025-11-18
59631,126,2025-06-13
59632,811,2025-04-17
59633,883,2025-05-14
59634,720,2025-04-19
59635,523,2025-04-14
59636,948,2025-04-29
59637,351,2025-09-04
59638,428,2025-01-07
59639,16,2025-05-13
59640,708,2025-03-04
59641,93,2025-08-25
59642,666,2025-12-30
59643,783,2025-10-15
59644,218,2025-04-01
59645,613,2025-07-07
59646,304,2025-01-08
59647,399,2025-05-31
59648,530,2025-04-12
59649,250,2025-07-03
59650,797,2025-05-30
59651,395,2025-09-07
59652,462,2025-07-19
59653,815,2025-12-09
59654,228,2025-01-26
59655,453,2025-12-11
59656,994,2025-10-16
59657,400,2025-09-18
59658,116,2025-10-29
59659,285,2025-01-19
59660,956,2025-03-19
59661,760,2025-01-01
59662,810,2025-10-19
59663,254,2025-05-10
59664,839,2025-05-12
59665,394,2025-08-11
59666,795,2025-06-04
59667,881,2025-08-21
59668,209,2025-12-08
59669,939,2025-05-02
59670,633,2025-11-22
59671,731,2025-07-14
59672,757,2025-05-17
59673,169,2025-12-02
59674,746,2025-06-28
59675,213,2025-02-16
59676,272,2025-04-15
59677,117,2025-11-05
59678,182,2025-07-08
59679,979,2025-07-24
59680,329,2025-09-06
59681,388,2025-03-12
59682,480,2025-02-03
59683,713,2025-06-10
59684,574,2025-12-02
59685,537,2025-02-16
59686,837,2025-09-20
59687,496,2025-12-24
59688,770,2025-02-05
59689,911,2025-02-18
59690,677,2025-11-14
59691,36,2025-02-09
59692,264,2025-09-29
59693,618,2025-10-18
59694,479,2025-04-25
59695,285,2025-04-17
59696,336,2025-07-10
59697,79,2025-07-04
59698,235,2025-11-10
59699,783,2025-08-05
59700,11,2025-12-20
59701,837,2025-03-29
59702,340,2025-04-13
59703,808,2025-03-29
59704,257,2025-08-26
59705,829,2025-01-13
59706,572,2025-11-10
59707,852,2025-10-09
59708,63,2025-12-27
59709,798,2025-12-16
59710,271,2025-01-26
59711,359,2025-09-30
59712,45,2025-07-03
59713,955,2025-09-26
59714,642,2025-11-15
59715,981,2025-08-01
59716,569,2025-01-02
59717,159,2025-11-12
59718,338,2025-06-09
59719,440,2025-06-17
59720,148,2025-08-02
59721,932,2025-11-29
59722,958,2025-07-12
59723,564,2025-03-17
59724,585,2025-09-25
59725,704,2025-08-20
59726,680,2025-01-24
59727,63,2025-07-14
59728,532,2025-10-14
59729,778,2025-11-19
59730,807,2025-04-14
59731,597,2025-07-10
59732,897,2025-10-28
59733,587,2025-08-02
59734,383,2025-06-03
59735,443,2025-03-09
59736,691,2025-01-16
59737,887,2025-09-09
59738,230,2025-12-18
59739,294,2025-08-08
59740,652,2025-10-12
59741,764,2025-09-05
59742,400,2025-05-07
59743,644,2025-07-10
59744,7,2025-04-09
59745,292,2025-03-23
59746,956,2025-08-03
59747,577,2025-08-24
59748,869,2025-12-27
59749,218,2025-03-28
59750,291,2025-04-16
59751,975,2025-03-02
59752,998,2025-12-13
59753,877,2025-10-13
59754,318,2025-05-01
59755,802,2025-12-20
59756,459,2025-09-14
59757,844,2025-06-23
59758,852,2025-05-20
59759,435,2025-07-27
59760,305,2025-02-01
59761,975,2025-03-04
59762,451,2025-12-08
59763,432,2025-03-17
59764,666,2025-03-01
59765,937,2025-11-10
59766,131,2025-12-11
59767,985,2025-10-26
59768,423,2025-02-07
59769,26,2025-11-03
59770,310,2025-04-08
59771,463,2025-01-05
59772,677,2025-12-03
59773,567,2025-04-08
59774,136,2025-08-29
59775,489,2025-01-27
59776,233,2025-03-11
59777,270,2025-11-18
59778,712,2025-08-05
59779,804,2025-12-31
59780,157,2025-03-07
59781,603,2025-11-22
59782,423,2025-11-16
59783,337,2025-12-04
59784,713,2025-01-19
59785,249,2025-02-08
59786,766,2025-07-13
59787,401,2025-02-12
59788,95,2025-01-24
59789,793,2025-10-24
59790,852,2025-09-11
59791,564,2025-11-05
59792,724,2025-12-08
59793,148,2025-02-22
59794,340,2025-10-31
59795,350,2025-01-16
59796,764,2025-05-16
59797,353,2025-04-19
59798,729,2025-03-28
59799,307,2025-09-20
59800,601,2025-02-14
59801,210,2025-10-23
59802,559,2025-11-15
59803,81,2025-08-31
59804,735,2025-01-30
59805,30,2025-08-06
59806,1000,2025-08-18
59807,839,2025-05-17
59808,579,2025-05-15
59809,910,2025-06-21
59810,809,2025-12-30
59811,143,2025-01-02
59812,745,2025-07-05
59813,378,2025-04-26
59814,856,2025-07-20
59815,864,2025-01-02
59816,955,2025-12-02
59817,451,2025-06-16
