order_item_id,order_id,product_id,quantity
59753,50827,1316,4
59754,56781,1016,3
59755,50026,1115,1
59756,63800,1251,1
59757,50316,1275,5
59758,54550,1248,5
59759,51947,1387,4
59760,60000,1205,1
59761,67487,1231,2
59762,51084,1247,1
59763,62828,1435,3
59764,60840,1393,1
59765,67967,1105,5
59766,61915,1375,5
59767,66698,1488,5
59768,63827,1342,2
59769,65302,1107,2
59770,59715,1120,1
59771,57075,1328,1
59772,60238,1052,2
59773,52681,1270,4
59774,64242,1467,5
59775,52068,1142,4
59776,68656,1190,2
59777,50501,1104,4
59778,52247,1448,4
59779,53556,1042,3
59780,53672,1001,1
59781,50383,1397,5
59782,69700,1275,4
59783,63757,1083,4
59784,56009,1397,1
59785,57777,1317,2
59786,54531,1298,2
59787,60564,1095,1
59788,57923,1002,5
59789,59577,1277,2
59790,57998,1409,2
59791,55669,1051,1
59792,60095,1324,1
59793,52291,1186,1
59794,61146,1366,3
59795,60846,1328,4
59796,52399,1450,1
59797,67275,1407,4
59798,69029,1166,2
59799,64995,1470,3
59800,68986,1285,2
59801,68630,1437,5
59802,64783,1208,2
59803,57120,1120,4
59804,54170,1054,3
59805,66915,1098,1
59806,59755,1364,5
59807,64452,1130,4
59808,67812,1455,4
59809,68861,1487,3
59810,63660,1336,5
59811,55756,1492,4
59812,51636,1320,3
59813,66073,1494,2
59814,50483,1142,3
59815,60164,1347,3
59816,55882,1080,2
59817,58735,1213,5
59818,67572,1168,2
59819,59316,1415,3
59820,52961,1197,3
59821,58652,1434,2
59822,52020,1418,5
59823,67542,1149,2
59824,50788,1165,1
59825,68889,1145,5
59826,54431,1270,5
59827,63260,1492,5
59828,67661,1432,5
59829,53856,1302,2
59830,68604,1300,2
59831,58411,1499,1
59832,60198,1163,4
59833,57112,1319,5
59834,69731,1178,2
59835,63420,1497,5
59836,57167,1253,2
59837,51407,1261,3
59838,67849,1413,3
59839,63083,1408,1
59840,52518,1197,2
59841,59337,1251,3
59842,55296,1170,4
59843,55221,1457,1
59844,59583,1025,3
59845,51271,1173,4
59846,54920,1405,2
59847,51060,1264,3
59848,68799,1336,5
59849,67844,1090,2
59850,53254,1399,5
59851,61535,1404,2
59852,54491,1099,5
59853,61032,1160,2
59854,59128,1268,4
59855,50351,1005,4
59856,65867,1134,5
59857,65420,1107,1
59858,51199,1247,3
59859,54213,1453,5
59860,52297,1340,1
59861,57669,1216,3
59862,58955,1448,1
59863,62933,1064,2
59864,62662,1080,4
59865,52691,1307,2
59866,59591,1300,1
59867,65934,1471,2
59868,67782,1442,4
59869,66706,1368,5
59870,55982,1225,4
59871,60390,1320,3
59872,52877,1164,3
59873,57309,1310,3
59874,55621,1199,4
59875,55038,1254,1
59876,67556,1215,4
59877,64480,1211,2
59878,67006,1313,4
59879,56812,1138,1
59880,57917,1492,3
59881,66191,1272,5
59882,50844,1344,5
59883,64649,1046,5
59884,63598,1384,4
59885,57059,1012,4
59886,68847,1141,2
59887,54578,1298,4
59888,56742,1267,3
59889,57155,1169,4
59890,57350,1015,3
59891,56846,1400,5
59892,59526,1346,4
59893,69134,1386,3
59894,59665,1160,1
59895,62547,1432,4
59896,63356,1090,2
59897,63152,1243,1
59898,56628,1014,1
59899,55672,1426,3
59900,57297,1139,3
59901,57286,1331,3
59902,66502,1260,3
59903,59324,1462,3
59904,68632,1048,2
59905,69535,1233,2
59906,63593,1171,4
59907,63352,1337,1
59908,52498,1090,4
59909,53082,1125,3
59910,64214,1195,1
59911,69819,1403,5
59912,66071,1067,2
59913,55386,1367,4
59914,63567,1285,1
59915,62435,1322,5
59916,51086,1260,3
59917,67504,1074,4
59918,56937,1169,4
59919,62316,1233,2
59920,56775,1130,1
59921,68519,1492,2
59922,59371,1220,3
59923,66962,1496,2
59924,68800,1016,5
59925,50701,1478,4
59926,58435,1154,2
59927,63737,1478,2
59928,66855,1225,3
59929,64418,1344,2
59930,63189,1134,3
59931,57437,1324,1
59932,53289,1448,3
59933,68191,1439,1
59934,50883,1371,5
59935,66019,1229,2
59936,50711,1131,2
59937,57342,1160,3
59938,67190,1124,4
59939,54462,1437,5
59940,55283,1004,5
59941,54252,1049,4
59942,63626,1132,5
59943,54411,1199,1
59944,63952,1497,1
59945,61785,1430,5
59946,67861,1101,1
59947,62856,1403,1
59948,58051,1335,5
59949,52978,1197,5
59950,58869,1205,1
59951,60971,1211,5
59952,68656,1410,5
59953,55006,1195,2
59954,57650,1495,5
59955,68209,1380,4
59956,68362,1208,1
59957,67127,1149,5
59958,53586,1205,5
59959,52313,1250,2
59960,57519,1483,3
59961,55046,1137,3
59962,56267,1062,5
59963,68891,1409,1
59964,60762,1204,4
59965,55980,1488,3
59966,64564,1278,1
59967,66317,1045,1
59968,58637,1237,5
59969,51010,1225,5
59970,59338,1422,3
59971,57756,1320,1
59972,53797,1122,4
59973,62296,1167,1
59974,64722,1018,2
59975,57991,1113,1
59976,57644,1199,3
59977,65814,1038,1
59978,53572,1119,2
59979,69599,1243,2
59980,58380,1452,3
59981,60271,1165,4
59982,61825,1297,5
59983,59273,1013,5
59984,50973,1179,5
59985,64091,1273,3
59986,67912,1127,5
59987,65075,1323,3
59988,63762,1085,5
59989,51196,1479,1
59990,65717,1060,1
59991,58752,1228,5
59992,56084,1278,1
59993,59995,1182,3
59994,54568,1219,3
59995,56149,1081,1
59996,66219,1143,5
59997,65182,1367,2
59998,61195,1382,2
59999,67740,1004,4
60000,53126,1155,5
60001,66907,1465,1
60002,59539,1357,4
60003,62676,1121,1
60004,66740,1298,1
60005,65885,1063,4
60006,69816,1049,5
60007,54653,1281,4
60008,53385,1244,3
60009,50514,1305,4
60010,63455,1383,3
60011,60270,1312,5
60012,63320,1259,3
60013,58200,1116,2
60014,56985,1398,2
60015,67635,1412,3
60016,53636,1244,5
60017,65783,1034,2
60018,52127,1388,4
60019,57638,1493,2
60020,50950,1070,5
60021,50349,1239,5
60022,50713,1119,3
60023,55498,1120,1
60024,68865,1126,3
60025,57209,1302,3
60026,62283,1194,3
60027,63517,1199,2
60028,67514,1338,1
60029,68066,1047,3
60030,50770,1130,1
60031,54420,1117,2
60032,65369,1160,5
60033,65719,1353,4
60034,69618,1127,3
60035,64572,1401,3
60036,60721,1107,3
60037,57064,1237,5
60038,59422,1500,1
60039,50324,1270,4
60040,63701,1005,4
60041,50655,1223,1
60042,62959,1320,1
60043,62385,1084,1
60044,69697,1137,2
60045,66943,1217,1
60046,64583,1096,2
60047,62640,1217,5
60048,55939,1096,1
60049,65474,1371,5
60050,61069,1099,2
60051,60058,1032,2
60052,62427,1483,5
60053,55258,1126,2
60054,55208,1088,1
60055,50796,1286,3
60056,57741,1369,2
60057,66347,1110,2
60058,51693,1371,1
60059,59485,1222,4
60060,67002,1076,5
60061,67530,1247,5
60062,68629,1481,5
60063,57404,1080,1
60064,56716,1191,2
60065,55520,1157,5
60066,58302,1452,3
60067,63341,1296,5
60068,63585,1356,5
60069,62087,1385,4
60070,59265,1285,4
60071,64085,1237,1
60072,56849,1242,3
60073,51822,1007,4
60074,69234,1462,2
60075,51668,1336,5
60076,67011,1407,3
60077,61419,1182,2
60078,69663,1498,1
60079,60966,1229,1
60080,51056,1071,3
60081,51859,1456,1
60082,51727,1319,4
60083,58604,1211,5
60084,65187,1165,5
60085,62673,1457,1
60086,66284,1260,5
60087,60841,1136,4
60088,52496,1206,5
60089,53731,1347,3
60090,53205,1448,5
60091,68557,1217,2
60092,66041,1283,2
60093,50688,1470,5
60094,54347,1223,1
60095,55452,1371,4
60096,64268,1388,4
60097,51351,1128,3
60098,69600,1075,4
60099,55668,1229,3
60100,67056,1295,3
60101,63706,1460,1
60102,57610,1182,5
60103,50477,1333,5
60104,61016,1225,4
60105,50776,1432,4
60106,64357,1162,5
60107,54118,1160,3
60108,69005,1233,5
60109,50554,1381,1
60110,56976,1106,3
60111,57802,1069,4
60112,65368,1274,1
60113,54603,1427,2
60114,65595,1429,5
60115,56444,1274,4
60116,51632,1273,2
60117,66745,1028,1
60118,53850,1140,5
60119,58645,1135,2
60120,62115,1475,4
60121,50301,1249,2
60122,62944,1178,5
60123,60937,1258,2
60124,65540,1386,4
60125,52188,1371,5
60126,67595,1253,1
60127,51187,1277,1
60128,68773,1321,2
60129,56547,1394,5
60130,51455,1096,2
60131,55443,1407,3
60132,59911,1382,3
60133,52234,1304,4
60134,55978,1284,4
60135,55969,1108,1
60136,53274,1260,4
60137,59682,1328,5
60138,50488,1064,3
60139,55023,1219,5
60140,52874,1130,5
60141,50646,1039,3
60142,59630,1458,4
60143,67853,1239,1
60144,56997,1144,3
60145,63029,1406,4
60146,52981,1047,1
60147,64134,1218,1
60148,63613,1303,3
60149,58162,1183,4
60150,55436,1311,1
60151,61467,1098,1
60152,62090,1149,4
60153,64060,1279,2
60154,53999,1032,4
60155,57134,1129,3
60156,66501,1243,2
60157,66626,1311,2
60158,66247,1363,2
60159,65448,1004,4
60160,51658,1041,5
60161,55742,1181,1
60162,55656,1451,2
60163,56656,1380,1
60164,59753,1355,4
60165,53679,1015,2
60166,65763,1250,5
60167,60053,1051,3
60168,51663,1399,2
60169,66227,1485,4
60170,56246,1193,5
60171,61281,1005,4
60172,58377,1331,3
60173,57094,1381,4
60174,56633,1022,4
60175,58205,1181,3
60176,51368,1404,2
60177,63852,1145,1
60178,62958,1212,5
60179,60286,1357,4
60180,67731,1046,3
60181,61055,1424,1
60182,57776,1308,4
60183,62194,1218,1
60184,65986,1201,1
60185,64771,1001,1
60186,61443,1297,4
60187,62514,1443,3
60188,69660,1182,5
60189,63687,1451,2
60190,64079,1292,1
60191,63323,1297,4
60192,69112,1327,3
60193,68530,1121,5
60194,56893,1359,4
60195,64729,1485,2
60196,63050,1412,2
60197,60932,1218,1
60198,60307,1382,1
60199,67960,1455,1
60200,68237,1415,4
60201,68008,1122,1
60202,56112,1024,2
60203,57031,1457,3
60204,51787,1090,3
60205,66107,1376,5
60206,63751,1081,3
60207,69650,1222,5
60208,64730,1130,4
60209,54137,1024,4
60210,55893,1355,3
60211,57940,1191,4
60212,65175,1386,5
60213,58310,1431,4
60214,69352,1100,1
60215,62212,1337,3
60216,57348,1269,2
60217,69254,1150,1
60218,60850,1183,5
60219,56113,1301,4
60220,57823,1488,4
60221,65075,1467,5
60222,51695,1173,3
60223,65572,1199,2
60224,52189,1495,2
60225,63924,1114,4
60226,64417,1366,5
60227,61766,1424,1
60228,53699,1031,1
60229,61435,1270,5
60230,66592,1064,3
60231,55642,1286,5
60232,68392,1243,4
60233,52746,1463,3
60234,67857,1028,5
60235,56682,1202,3
60236,64004,1317,1
60237,54592,1367,5
60238,62404,1271,1
60239,63053,1433,2
60240,59810,1094,4
60241,67063,1299,1
60242,68166,1234,5
60243,53174,1303,2
60244,66324,1289,5
60245,63190,1248,1
60246,60479,1015,4
60247,52438,1046,4
60248,62110,1439,4
60249,57602,1143,2
60250,50758,1233,1
60251,53464,1192,1
60252,51787,1147,4
60253,55991,1127,1
60254,53507,1282,3
60255,67172,1137,2
60256,55733,1463,1
60257,58395,1437,1
60258,64862,1167,1
60259,52172,1296,4
60260,57103,1476,5
60261,53979,1471,4
60262,60355,1184,4
60263,66873,1227,3
60264,60916,1374,2
60265,58204,1315,1
60266,51722,1236,4
60267,68720,1286,1
60268,59272,1030,3
60269,61225,1471,2
60270,60039,1383,4
60271,60142,1059,2
60272,52011,1057,4
60273,59124,1156,1
60274,58404,1495,4
60275,65470,1376,1
60276,58558,1469,3
60277,66715,1388,3
60278,63109,1378,5
60279,52541,1055,2
60280,67671,1080,3
60281,58169,1278,1
60282,64110,1208,2
60283,55656,1124,2
60284,65030,1199,1
60285,67988,1424,4
60286,50556,1044,3
60287,64695,1380,3
60288,64978,1318,4
60289,55847,1278,1
60290,57933,1136,2
60291,58168,1314,2
60292,58940,1307,4
60293,58385,1464,4
60294,68076,1302,5
60295,68637,1002,4
60296,68878,1408,2
60297,59474,1316,1
60298,63921,1043,5
60299,50369,1037,3
60300,50365,1212,3
60301,64602,1476,2
60302,63279,1035,3
60303,51931,1180,4
60304,63265,1403,2
60305,62615,1130,5
60306,64926,1176,1
60307,60270,1003,2
60308,65219,1396,1
60309,65255,1006,4
60310,61890,1390,3
60311,61003,1485,5
60312,65949,1117,1
60313,53505,1389,3
60314,69660,1418,3
60315,67880,1471,4
60316,60677,1088,1
60317,68067,1195,2
60318,64439,1482,3
60319,58414,1154,3
60320,58637,1279,4
60321,62189,1368,5
60322,55014,1278,4
60323,61049,1344,4
60324,58222,1233,4
60325,60685,1476,1
60326,58114,1068,4
60327,51804,1107,4
60328,64334,1205,2
60329,59880,1285,3
60330,53924,1371,2
60331,54503,1295,2
60332,60321,1208,1
60333,65957,1356,4
60334,55096,1182,4
60335,66977,1484,2
60336,65946,1367,2
60337,50374,1460,1
60338,52756,1421,3
60339,64735,1373,4
60340,61044,1242,5
60341,52297,1192,1
60342,69816,1267,5
60343,50198,1189,2
60344,58066,1304,1
60345,50274,1339,1
60346,68134,1181,3
60347,59321,1186,4
60348,62427,1301,5
60349,66283,1374,3
60350,55234,1053,1
60351,56229,1467,4
60352,62576,1479,1
60353,68493,1305,2
60354,53741,1339,2
60355,58423,1329,4
60356,55307,1425,5
60357,53774,1341,1
60358,53971,1384,5
60359,59182,1307,2
60360,52209,1170,4
60361,62540,1257,5
60362,53681,1075,4
60363,60115,1403,2
60364,54671,1145,4
60365,58814,1045,3
60366,52945,1359,1
60367,53770,1356,5
60368,56580,1366,3
60369,63987,1092,5
60370,58480,1386,3
60371,57008,1398,3
60372,61509,1292,5
60373,69412,1308,3
60374,66190,1061,2
60375,58013,1205,1
60376,60198,1410,2
60377,54432,1212,4
60378,64583,1429,1
60379,67193,1112,1
60380,67218,1160,2
60381,54174,1173,2
60382,64978,1292,3
60383,53363,1079,4
60384,50195,1034,4
60385,64371,1168,2
60386,58502,1094,2
60387,55963,1232,4
60388,60096,1015,4
60389,58347,1112,5
60390,54859,1130,3
60391,59022,1004,3
60392,50712,1240,5
60393,65671,1408,2
60394,68739,1485,2
60395,61486,1401,1
60396,62421,1407,3
60397,64828,1454,2
60398,59715,1187,3
60399,69750,1081,4
60400,55777,1457,1
60401,64220,1066,4
60402,55636,1328,1
60403,55578,1112,4
60404,58663,1332,2
60405,65339,1037,5
60406,58163,1254,2
60407,66999,1323,5
60408,57662,1422,1
60409,58616,1337,3
60410,60406,1275,2
60411,63191,1134,4
60412,58722,1420,4
60413,59808,1355,3
60414,51233,1183,3
60415,52552,1141,5
60416,52805,1097,3
60417,64577,1386,2
60418,57366,1449,5
60419,58873,1155,5
60420,60754,1097,1
60421,56929,1218,3
60422,52502,1401,5
60423,59355,1441,4
60424,56884,1488,5
60425,61642,1381,5
60426,62583,1297,5
60427,65138,1074,1
60428,60280,1417,1
60429,68174,1190,5
60430,69974,1118,3
60431,63686,1143,1
60432,68633,1244,4
60433,69886,1220,4
60434,66707,1487,5
60435,53150,1118,5
60436,63453,1209,4
60437,53087,1021,5
60438,55887,1101,2
60439,65809,1467,1
60440,60817,1491,5
60441,62671,1475,4
60442,57940,1050,4
60443,67243,1172,1
60444,56951,1485,2
60445,63579,1259,3
60446,65470,1216,4
60447,50252,1313,2
60448,66924,1347,1
60449,63454,1111,4
60450,53933,1378,1
60451,54234,1411,3
60452,51393,1237,5
60453,58939,1124,3
60454,51128,1410,2
60455,63831,1162,1
60456,51462,1309,2
60457,63126,1067,2
60458,64644,1484,5
60459,57651,1077,5
60460,56993,1433,4
60461,64262,1296,1
60462,68045,1203,3
60463,68884,1487,4
60464,62439,1146,4
60465,54616,1037,2
60466,57031,1379,2
60467,52389,1071,4
60468,50565,1038,1
60469,52701,1219,4
60470,65430,1392,2
60471,59153,1285,1
60472,61334,1488,3
60473,55965,1172,5
60474,51205,1096,2
60475,59350,1053,1
60476,58677,1027,4
60477,51687,1438,5
60478,63271,1157,4
60479,54939,1309,5
60480,60109,1313,1
60481,56944,1448,1
60482,51912,1235,3
60483,68677,1309,5
60484,62541,1105,5
60485,55941,1216,1
60486,54557,1085,2
60487,50965,1239,3
60488,65522,1152,5
60489,56221,1295,4
60490,54395,1485,5
60491,68738,1042,1
60492,69975,1486,5
60493,58545,1138,3
60494,61982,1088,4
60495,66372,1436,4
60496,62120,1061,3
60497,55346,1500,1
60498,65226,1303,1
60499,52716,1272,3
60500,60942,1039,3
60501,59934,1325,4
60502,61882,1297,2
60503,64036,1386,2
60504,51193,1447,2
60505,66905,1466,2
60506,56078,1375,4
60507,54821,1005,1
60508,60656,1382,4
60509,69734,1350,3
60510,66695,1453,4
60511,59785,1276,2
60512,61760,1220,4
60513,60046,1081,2
60514,63678,1273,2
60515,67171,1461,3
60516,52820,1068,2
60517,58147,1338,4
60518,61359,1256,2
60519,65148,1190,4
60520,51915,1175,1
60521,61354,1015,5
60522,65496,1164,3
60523,52709,1269,2
60524,53439,1295,2
60525,50659,1425,1
60526,67007,1455,3
60527,68685,1429,4
60528,59384,1156,1
60529,67330,1487,4
60530,61893,1208,5
60531,69671,1097,4
60532,52170,1005,1
60533,63484,1408,5
60534,64490,1323,5
60535,62915,1393,3
60536,59891,1081,5
60537,54171,1389,4
60538,53389,1269,4
60539,62846,1189,2
60540,61590,1279,4
60541,59769,1275,1
60542,50782,1374,2
60543,57547,1368,1
60544,67353,1055,3
60545,63650,1035,3
60546,65197,1228,4
60547,51700,1303,3
60548,59051,1453,3
60549,60078,1340,4
60550,65572,1323,4
60551,65163,1249,2
60552,51940,1080,2
60553,66600,1446,3
60554,50804,1088,5
60555,59801,1417,4
60556,54954,1239,4
60557,57052,1452,1
60558,58535,1062,4
60559,61448,1403,3
60560,50651,1165,2
60561,52565,1340,5
60562,63787,1202,4
60563,51830,1482,2
60564,54887,1421,4
60565,66383,1163,1
60566,54249,1181,4
60567,52531,1488,3
60568,59576,1095,3
60569,58346,1135,1
60570,52502,1477,1
60571,58235,1097,2
60572,66971,1203,5
60573,69662,1437,3
60574,51313,1095,1
60575,64104,1431,2
60576,63759,1477,4
60577,65331,1124,3
60578,65371,1403,4
60579,63399,1184,2
60580,67406,1276,4
60581,55451,1071,1
60582,52556,1312,1
60583,57223,1098,4
60584,53915,1350,3
60585,53665,1181,4
60586,50885,1443,5
60587,60843,1081,5
60588,66479,1213,4
60589,51559,1072,2
60590,63209,1020,1
60591,68078,1168,1
60592,59595,1482,1
60593,53929,1401,1
60594,63453,1381,2
60595,54271,1438,1
60596,52597,1097,5
60597,59692,1140,5
60598,50290,1147,2
60599,56396,1463,3
60600,65685,1485,2
60601,53331,1004,4
60602,60324,1323,1
60603,69714,1150,3
60604,54364,1118,4
60605,55593,1293,1
60606,64038,1057,1
60607,64791,1448,5
60608,59748,1164,4
60609,64522,1444,3
60610,62621,1055,3
60611,54892,1389,1
60612,66462,1024,5
60613,55554,1212,5
60614,63543,1099,2
60615,60694,1447,5
60616,60721,1156,3
60617,67221,1012,5
60618,68129,1352,4
60619,64791,1021,5
60620,61947,1371,2
60621,56062,1344,5
60622,64420,1360,2
60623,50864,1096,3
60624,52045,1343,4
60625,62149,1498,1
60626,55460,1090,3
60627,59515,1265,4
60628,68840,1167,4
60629,56878,1072,2
60630,58444,1046,4
60631,62925,1478,1
60632,64738,1391,4
60633,69034,1155,3
60634,56364,1118,2
60635,68070,1141,4
60636,54401,1145,4
60637,63314,1067,3
60638,51596,1276,2
60639,69186,1449,1
60640,65781,1369,2
60641,57913,1382,4
60642,68009,1442,1
60643,52022,1396,1
60644,57285,1090,2
60645,59046,1203,4
60646,63193,1128,2
60647,63208,1314,4
60648,51054,1491,2
60649,66029,1348,3
60650,52880,1085,1
60651,68760,1493,1
60652,58180,1296,1
60653,60344,1278,1
60654,57821,1104,3
60655,57462,1136,1
60656,59004,1412,3
60657,55634,1060,4
60658,68100,1104,2
60659,62137,1122,4
60660,59071,1438,3
60661,63856,1013,2
60662,51163,1058,2
60663,62648,1072,3
60664,53391,1077,2
60665,53903,1256,5
60666,63175,1446,3
60667,58925,1003,3
60668,53542,1467,2
60669,51486,1048,4
60670,62194,1133,4
60671,60408,1025,3
60672,54752,1481,4
60673,54284,1264,4
60674,64853,1359,2
60675,67784,1013,2
60676,68739,1300,4
60677,66165,1254,2
60678,54743,1180,1
60679,64630,1307,1
60680,57721,1158,4
60681,52249,1113,2
60682,53392,1377,1
60683,58936,1462,1
60684,55607,1407,4
60685,53605,1490,3
60686,65417,1217,4
60687,50876,1463,2
60688,69108,1452,5
60689,58050,1453,4
60690,56550,1078,2
60691,56275,1041,1
60692,63483,1286,1
60693,68365,1163,2
60694,55391,1207,1
60695,68522,1130,5
60696,68175,1094,2
60697,68697,1098,2
60698,62355,1441,3
60699,50287,1292,3
60700,56208,1331,3
60701,60378,1418,2
60702,65927,1492,2
60703,50365,1432,2
60704,61641,1446,1
60705,62090,1111,5
60706,50828,1007,4
60707,60169,1187,5
60708,58348,1221,4
60709,58608,1400,1
60710,64914,1078,1
60711,51053,1387,2
60712,65019,1353,5
60713,52098,1436,5
60714,64197,1279,1
60715,56261,1048,3
60716,60413,1396,2
60717,54841,1058,4
60718,69671,1105,2
60719,53577,1380,3
60720,58215,1186,1
60721,67026,1363,4
60722,57589,1390,5
60723,50570,1414,2
60724,54016,1178,4
60725,54358,1474,4
60726,51602,1157,2
60727,68341,1489,5
60728,66555,1381,3
60729,67435,1252,5
60730,61010,1445,3
60731,57105,1412,5
60732,67117,1295,2
60733,66089,1194,1
60734,64532,1452,1
60735,53045,1427,5
60736,66855,1477,3
60737,62809,1366,3
60738,63993,1351,5
60739,67664,1275,2
60740,55343,1445,3
60741,59440,1177,4
60742,56787,1132,2
60743,53338,1420,3
60744,60189,1247,1
60745,61577,1376,5
60746,55372,1210,2
60747,64964,1300,3
60748,56042,1099,5
60749,67313,1289,5
60750,64737,1292,3
60751,57583,1080,2
60752,64703,1143,2
60753,55682,1274,4
60754,61941,1424,5
60755,63712,1090,3
60756,54027,1179,4
60757,54998,1093,4
60758,52501,1328,1
60759,54856,1210,1
60760,63975,1390,5
60761,53648,1457,3
60762,67717,1301,5
60763,57350,1279,2
60764,56014,1406,2
60765,58786,1314,1
60766,62694,1496,1
60767,64498,1261,4
60768,63503,1053,5
60769,52155,1151,2
60770,67462,1213,4
60771,58520,1089,4
60772,67210,1300,3
60773,63157,1477,1
60774,51439,1285,5
60775,60900,1208,3
60776,66637,1197,1
60777,65760,1258,3
60778,64512,1399,3
60779,67847,1161,3
60780,61268,1197,5
60781,54255,1261,4
60782,50057,1500,2
60783,68173,1469,2
60784,62960,1062,1
60785,67708,1360,4
60786,65872,1076,2
60787,57277,1378,5
60788,53359,1261,5
60789,66267,1431,3
60790,67111,1108,1
60791,60305,1458,5
60792,54962,1464,4
60793,66217,1381,3
60794,66792,1177,4
60795,64961,1361,4
60796,60533,1405,3
60797,69249,1480,2
60798,68914,1165,3
60799,54423,1126,5
60800,56256,1215,2
60801,64722,1329,1
60802,53084,1458,2
60803,50278,1149,2
60804,60307,1112,2
60805,68435,1113,1
60806,67566,1214,1
60807,53979,1074,5
60808,54530,1411,3
60809,57469,1269,1
60810,68526,1349,2
60811,66862,1342,4
60812,68133,1410,1
60813,59554,1184,3
60814,51565,1236,5
60815,63276,1122,1
60816,68028,1021,3
60817,57229,1270,4
60818,54802,1352,2
60819,61109,1171,4
60820,54803,1192,5
60821,66910,1103,2
60822,58033,1049,5
60823,67851,1079,2
60824,62065,1356,5
60825,59126,1246,1
60826,59090,1012,3
60827,64403,1208,4
60828,54898,1165,2
60829,59345,1137,3
60830,67283,1310,4
60831,68793,1156,4
60832,50864,1015,5
60833,64552,1225,1
60834,66827,1046,4
60835,58626,1116,4
60836,54659,1495,5
60837,59963,1219,2
60838,68023,1043,2
60839,53663,1106,2
60840,56334,1094,1
60841,68821,1310,5
60842,63232,1117,1
60843,55102,1439,4
60844,63574,1248,3
60845,53628,1255,2
60846,64402,1384,2
60847,59043,1445,5
60848,67668,1356,1
60849,64524,1463,5
60850,52415,1250,5
60851,63655,1240,1
60852,63200,1208,3
60853,55092,1077,3
60854,60333,1331,2
60855,55300,1183,2
60856,64785,1183,4
60857,54713,1095,4
60858,58167,1496,5
60859,62065,1018,2
60860,50949,1187,2
60861,69143,1062,3
60862,50836,1293,4
60863,67789,1342,4
60864,63027,1137,2
60865,60091,1399,3
60866,59777,1486,3
60867,57557,1320,4
60868,64398,1041,5
60869,57915,1172,2
60870,60527,1398,3
60871,66125,1099,5
60872,63029,1442,2
60873,63012,1198,1
60874,61380,1283,1
60875,50826,1145,4
60876,51359,1355,5
60877,51513,1448,4
60878,55432,1294,2
60879,59628,1417,1
60880,54800,1089,5
60881,60647,1053,2
60882,67511,1454,4
60883,69213,1318,4
60884,63147,1478,3
60885,52822,1226,1
60886,64893,1478,5
60887,66154,1308,1
60888,65688,1187,2
60889,67910,1245,3
60890,50090,1134,4
60891,57553,1100,2
60892,61806,1090,2
60893,53237,1199,3
60894,57953,1396,2
60895,54927,1482,2
60896,54347,1462,3
60897,63256,1356,5
60898,63320,1035,1
60899,51396,1029,4
60900,63658,1426,3
60901,67712,1294,3
60902,50807,1185,3
60903,65133,1100,3
60904,64056,1428,4
60905,65889,1351,3
60906,69270,1298,1
60907,64807,1153,1
60908,57180,1359,5
60909,52574,1450,2
60910,68095,1444,4
60911,64618,1084,3
60912,58925,1170,4
60913,61984,1404,3
60914,60653,1099,1
60915,51020,1041,1
60916,55079,1119,2
60917,55693,1218,1
60918,62398,1139,1
60919,58463,1318,2
60920,58453,1176,5
60921,60859,1244,2
60922,67803,1494,3
60923,53611,1150,5
60924,52274,1235,4
60925,60545,1123,5
60926,67125,1156,3
60927,69152,1496,4
60928,56653,1314,5
60929,57093,1193,4
60930,66644,1154,2
60931,53030,1273,5
60932,57249,1134,3
60933,59375,1472,1
60934,55918,1346,1
60935,59012,1084,4
60936,69774,1296,5
60937,68344,1263,3
60938,57660,1270,1
60939,59248,1417,4
60940,68492,1133,1
60941,54867,1309,1
60942,61406,1120,4
60943,54490,1164,1
60944,62684,1264,4
60945,50692,1427,4
60946,54269,1243,3
60947,64828,1382,5
60948,63877,1461,1
60949,55357,1158,4
60950,54070,1006,2
60951,65759,1048,2
60952,69603,1246,3
60953,61007,1315,5
60954,64428,1391,5
60955,64233,1477,4
60956,68026,1192,3
60957,54064,1489,3
60958,61368,1320,1
60959,53100,1427,5
60960,56659,1475,1
60961,58364,1218,2
60962,68653,1442,3
60963,57136,1296,3
60964,50521,1336,3
60965,60123,1318,1
60966,58503,1010,4
60967,64966,1049,2
60968,50056,1036,2
60969,68177,1250,2
60970,64806,1013,4
60971,61887,1078,1
60972,67198,1273,1
60973,54518,1442,4
60974,58002,1466,2
60975,55909,1362,4
60976,55504,1281,3
60977,68114,1044,4
60978,68078,1327,3
60979,54193,1079,1
60980,54991,1435,2
60981,51899,1335,3
60982,53082,1163,5
60983,68424,1436,1
60984,53842,1273,1
60985,50534,1282,1
60986,67493,1058,1
60987,64979,1431,3
60988,64243,1005,1
60989,52913,1170,3
60990,50380,1131,1
60991,63328,1108,5
60992,61113,1251,2
60993,53729,1474,4
60994,59075,1316,5
60995,67943,1067,1
60996,68090,1023,4
60997,50998,1152,2
60998,50679,1163,5
60999,56090,1190,3
61000,64999,1097,5
61001,65661,1257,5
61002,60470,1392,2
61003,61347,1154,1
61004,59426,1468,4
61005,58438,1129,4
61006,52507,1080,2
61007,58711,1126,2
61008,69698,1213,2
61009,60047,1222,2
61010,61895,1173,5
61011,69898,1470,1
61012,50571,1197,5
61013,63473,1485,4
61014,55084,1403,5
61015,59742,1268,3
61016,50230,1256,4
61017,56437,1075,4
61018,60853,1101,3
61019,60077,1392,5
61020,57890,1318,1
61021,68453,1166,1
61022,54348,1190,5
61023,54380,1064,2
